permalink,name,category_code,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at,last_milestone_at
/company/id-analytics,ID Analytics,web,35150000,acquired,USA,CA,San Diego,san diego,3,1/1/2002,5/1/2002,5/16/2007,3/1/2002
/company/id-watchdog,ID Watchdog,security,797100,unknown,USA,CO,Denver,denver,2,1/1/2005,2/24/2010,5/21/2013,8/1/2009
/company/id8-mobile,ID8-Mobile,mobile,875000,unknown,USA,MA,Boston,natick,1,NULL,11/17/2010,11/17/2010,12/1/2009
/company/id90t,ID90T,web,3000000,unknown,USA,TX,Dallas,grapevine,1,12/1/2001,6/11/2013,6/11/2013,NULL
/company/idc-projects,IDC Projects,software,50000,unknown,USA,MO,Saint Louis,saint louis,1,9/1/2008,8/1/2012,8/1/2012,1/1/2010
/company/iddiction,Iddiction,mobile,3500000,unknown,USA,CA,SF Bay,palo alto,1,10/1/2011,11/1/2011,11/1/2011,6/11/2012
/company/ideal-implant,Ideal Implant,hardware,27500,unknown,USA,TX,Dallas,irving,1,1/1/2006,12/11/2012,12/11/2012,NULL
/company/idealist,Idealist,software,10000,unknown,USA,OK,Tulsa,tulsa,1,4/4/2012,5/1/2012,5/1/2012,5/28/2013
/company/ideapaint,IdeaPaint,NULL,13300000,unknown,USA,MA,Boston,cambridge,3,1/1/2008,11/12/2008,4/27/2011,10/1/2002
/company/ideeli,ideeli,ecommerce,94800000,unknown,USA,NY,New York,new york,4,1/1/2007,12/1/2007,6/21/2012,3/1/2013
/company/idenix-pharmaceuticals,Idenix Pharmaceuticals,biotech,25000000,ipo,USA,MA,Boston,cambridge,2,NULL,11/23/2010,4/25/2011,4/25/2011
/company/identica-holdings,Identica Holdings,hardware,1220000,unknown,USA,FL,Tampa,tampa,1,1/1/2003,11/25/2005,11/25/2005,NULL
/company/identification-international,Identification International,security,1295000,unknown,USA,VA,Blacksburg,blacksburg,2,NULL,12/30/2009,2/3/2010,NULL
/company/identification-solutions,Identification Solutions,biotech,214550,unknown,USA,NV,Las Vegas,las vegas,1,NULL,4/10/2013,4/10/2013,NULL
/company/identified-com,Identified,web,22500000,unknown,USA,CA,SF Bay,san francisco,2,9/1/2010,1/1/2010,6/5/2012,5/1/2013
/company/identity-engines,Identity Engines,public_relations,21700000,unknown,USA,CA,SF Bay,sunnyvale,2,1/1/2004,9/29/2005,5/23/2006,1/1/2005
/company/identropy,Identropy,enterprise,4000000,unknown,USA,NJ,Moonachie,moonachie,1,NULL,1/17/2012,1/17/2012,NULL
/company/identrust,IdenTrust,software,20000000,unknown,USA,CA,SF Bay,san francisco,1,1/1/1999,5/27/2005,5/27/2005,NULL
/company/identyx,Identyx,software,50000,acquired,USA,TX,Austin,austin,1,1/1/2006,1/1/2005,1/1/2005,NULL
/company/idera-pharmaceuticals,Idera Pharmaceuticals,biotech,13800000,ipo,USA,MA,Boston,cambridge,2,1/1/1989,1/19/2010,11/7/2011,11/12/2012
/company/idev-technologies,IDEV Technologies,biotech,46000000,unknown,USA,TX,Houston,webster,1,NULL,10/7/2010,10/7/2010,NULL
/company/idevices,iDevices,hardware,850000,unknown,USA,CT,Canton,canton,2,NULL,9/29/2011,10/27/2011,NULL
/company/idhasoft,Idhasoft,enterprise,30000000,unknown,USA,GA,Atlanta,norcross,1,1/1/2006,5/2/2008,5/2/2008,NULL
/company/idibon,Idibon,enterprise,1400000,unknown,USA,CA,SF Bay,san francisco,1,1/1/2012,4/16/2013,4/16/2013,NULL
/company/idle-free-systems,Idle Free Systems,cleantech,600000,unknown,USA,WI,Watertown,watertown,1,NULL,5/18/2008,5/18/2008,NULL
/company/idle-games,Idle Games,games_video,10000000,unknown,USA,CA,SF Bay,san francisco,1,11/1/2009,10/13/2011,10/13/2011,3/1/2012
/company/idleair,IdleAir,cleantech,3000000,unknown,USA,TN,Knoxville,knoxville,1,NULL,6/23/2011,6/23/2011,NULL
/company/idonethis,iDoneThis,NULL,380000,unknown,USA,CA,SF Bay,san francisco,1,1/1/2011,12/1/2011,12/1/2011,4/24/2012
/company/idooble,Idooble,web,400000,unknown,USA,WA,Vancouver,vancouver,2,1/1/2009,1/1/2009,8/1/2010,NULL
/company/idss-holdings,IDSS Holdings,other,3000000,unknown,USA,NY,New York,armonk,1,1/1/2012,12/13/2012,12/13/2012,NULL
/company/idverge,IDverge,software,125000,unknown,USA,CA,Los Angeles,city of industry,1,11/1/2010,11/8/2011,11/8/2011,6/1/2011
/company/idx,IDX,ecommerce,36050000,unknown,USA,MO,Saint Louis,earth city,2,NULL,12/11/2012,5/14/2013,1/1/1996
/company/if-this-then-that,IFTTT,other,8500000,unknown,USA,CA,SF Bay,san francisco,2,12/14/2010,1/1/2012,12/20/2012,2/1/2013
/company/ifbyphone,Ifbyphone,software,19100000,unknown,USA,IL,Chicago,chicago,5,1/1/2005,1/1/2005,12/13/2011,4/1/2012
/company/ifeelgoods,Ifeelgoods,advertising,11000000,unknown,USA,CA,SF Bay,redwood city,2,9/20/2010,9/20/2010,6/28/2011,12/5/2012
/company/iforem,IForem,network_hosting,5000000,unknown,USA,CA,SF Bay,redwood shores,3,NULL,3/8/2007,1/12/2010,2/24/2007
/company/iformulary,iFormulary,ecommerce,719000,unknown,USA,MN,Minneapolis,minneapolis,1,1/1/2012,6/1/2012,6/1/2012,NULL
/company/igaworldwide,IGA Worldwide,advertising,47000000,unknown,USA,NY,New York,new york,4,1/1/2005,2/1/2006,8/18/2010,8/16/2010
/company/igenica,Igenica,biotech,57000000,unknown,USA,CA,SF Bay,burlingame,2,1/1/2008,6/14/2010,6/12/2012,NULL
/company/igi-laboratories,IGI LABORATORIES,biotech,2000000,unknown,USA,NJ,unknown,buena,1,NULL,1/7/2013,1/7/2013,NULL
/company/ignite-game-technologies,Ignite Game Technologies,games_video,12500000,unknown,USA,CA,SF Bay,san francisco,2,3/1/2008,7/12/2011,2/7/2012,8/9/2011
/company/ignite-media-solutions,Ignite Media Solutions,software,11900000,unknown,USA,FL,Tampa,oldsmar,1,1/1/2003,9/17/2007,9/17/2007,NULL
/company/ignyta,Ignyta,biotech,6500000,unknown,USA,CA,San Diego,san diego,2,1/1/2011,12/31/2012,2/28/2013,NULL
/company/igrez,iGrez LLC,NULL,30000,unknown,USA,CA,Sacramento,rancho cordova,1,1/30/2012,1/30/2012,1/30/2012,1/30/2012
/company/igroup-network,iGroup Network,web,2240000,unknown,USA,CA,SF Bay,redwood city,2,1/1/2006,6/1/2007,1/11/2008,NULL
/company/iguiders,iGuiders,web,1170000,unknown,USA,OH,Cleveland,beachwood,3,2/1/2008,2/4/2009,3/16/2010,NULL
/company/ihear-medical,iHear Medical,hardware,1800000,unknown,USA,CA,SF Bay,san leandro,1,NULL,2/7/2012,2/7/2012,NULL
/company/ihigh,iHigh,games_video,16700000,unknown,USA,KY,Lexington,lexington,2,NULL,1/1/2008,5/30/2012,NULL
/company/ihirehelp,iHireHelp,web,100000,unknown,USA,NJ,New Jersey - Other,NULL,1,10/1/2010,4/16/2011,4/16/2011,10/1/2010
/company/iimonde,iiMonde,ecommerce,180000,unknown,USA,TX,Dallas,fort worth,1,6/1/2010,8/1/2010,8/1/2010,6/1/2010
/company/ijento,iJento,enterprise,16000000,unknown,USA,OR,Portland,portland,2,NULL,9/28/2011,10/29/2012,10/29/2012
/company/ijukebox,iJukebox,games_video,1725000,unknown,USA,MA,Boston,boston,2,2/22/2010,9/22/2011,10/1/2012,10/1/2012
/company/ikanos,Ikanos,enterprise,42000000,ipo,USA,CA,SF Bay,fremont,1,1/1/2009,4/25/2009,4/25/2009,NULL
/company/ikanos-communications,IKANO Communications,web,22500000,unknown,USA,UT,Salt Lake City,salt lake city,1,12/1/1999,4/1/2007,4/1/2007,NULL
/company/ikasystems,ikaSystems,software,132492730,unknown,USA,MA,Boston,southborough,2,1/1/1999,1/19/2010,12/14/2012,NULL
/company/ikoa,iKoa,semiconductor,18700000,unknown,USA,CA,SF Bay,menlo park,3,1/1/2006,6/5/2007,7/16/2010,NULL
/company/ikonisys,Ikonisys,NULL,1400000,unknown,USA,CT,New Haven,new haven,1,1/1/1999,8/3/2012,8/3/2012,NULL
/company/ikonopedia,Ikonopedia,biotech,75000,unknown,USA,TX,Dallas,dallas,1,NULL,3/12/2013,3/12/2013,NULL
/company/ikonverse,iKONVERSE,web,100000,unknown,USA,IL,Chicago,chicago,1,9/1/2011,10/1/2011,10/1/2011,3/1/2013
/company/ilesfay-technology-group,Ilesfay Technology Group,NULL,965000,unknown,USA,OH,Cincinnati,cincinnati,2,1/1/2009,9/2/2011,4/3/2012,NULL
/company/ilevel-solutions,iLevel Solutions,NULL,6000000,unknown,USA,NY,New York,new york,1,1/1/2008,7/12/2010,7/12/2010,10/1/2008
/company/ilike,iLike,games_video,16500000,acquired,USA,WA,Seattle,seattle,3,1/1/2002,1/1/2002,1/1/2006,9/26/2012
/company/illume-software,Illume Software,mobile,5770000,unknown,USA,MA,Boston,concord,3,1/1/2009,2/1/2009,3/16/2011,3/16/2011
/company/illuminoss-medical,IlluminOss Medical,biotech,33400000,unknown,USA,RI,East Providence,east providence,3,NULL,11/29/2011,9/27/2012,10/1/2012
/company/illumio,Illumio,security,8000000,unknown,USA,CA,SF Bay,santa clara,1,1/1/2013,1/14/2013,1/14/2013,NULL
/company/illumitex,Illumitex,hardware,52427693,unknown,USA,TX,Austin,austin,6,1/1/2005,4/2/2008,4/12/2013,NULL
/company/ilyngo,iLyngo,software,47500,unknown,USA,IL,Chicago,chicago,1,1/1/2011,4/30/2013,4/30/2013,NULL
/company/imacor,ImaCor,biotech,5450000,unknown,USA,NY,Uniondale,uniondale,1,1/1/2009,2/21/2009,2/21/2009,NULL
/company/image-metrics,Image Metrics,games_video,18667558,unknown,USA,CA,Los Angeles,santa monica,3,1/1/2000,7/1/2002,3/24/2010,9/7/2010
/company/image-socket,Image Socket,web,18000,unknown,USA,NY,New York,new york,2,NULL,9/23/2007,1/15/2011,NULL
/company/image-stream-medical,Image Stream Medical,hardware,2600000,unknown,USA,MA,Boston,littleton,2,5/1/1999,3/4/2011,5/3/2012,NULL
/company/imagekind,Imagekind,web,2600000,acquired,USA,NC,Raleigh-Durham,raleigh,2,9/1/2006,1/1/2006,2/26/2007,3/23/2009
/company/imageshack,ImageShack,network_hosting,10000000,unknown,USA,CA,SF Bay,los gatos,1,11/1/2003,5/1/2007,5/1/2007,10/1/2012
/company/imageware-systems,ImageWare Systems,NULL,10000000,unknown,USA,CA,San Diego,san diego,1,NULL,12/21/2011,12/21/2011,NULL
/company/imaginab,ImaginAb,biotech,12500000,unknown,USA,CA,Los Angeles,los angeles,1,NULL,3/27/2012,3/27/2012,NULL
/company/imaginatik,Imaginatik,enterprise,2600000,unknown,USA,MA,Boston,boston,1,NULL,8/10/2009,8/10/2009,NULL
/company/imagine-communications,Imagine Communications,software,34700000,unknown,USA,CA,San Diego,san diego,4,1/1/2005,1/1/2005,4/20/2010,10/1/2006
/company/imagineoptix,ImagineOptix,NULL,1898226,unknown,USA,NC,Raleigh-Durham,raleigh,1,1/1/2004,1/9/2013,1/9/2013,NULL
/company/imaginova,Imaginova,ecommerce,15000000,acquired,USA,NY,New York,new york,1,NULL,8/8/2006,8/8/2006,10/1/2008
/company/imago-scientific-instruments,Imago Scientific Instruments,NULL,3400000,acquired,USA,WI,Madison,madison,1,1/1/1999,4/28/2006,4/28/2006,NULL
/company/imagoo,imagoo,mobile,1200000,unknown,USA,NV,Las Vegas,las vegas,1,8/1/2012,6/6/2013,6/6/2013,NULL
/company/imapdata,iMapData,software,15000000,unknown,USA,VA,Washington DC,mclean,1,NULL,7/10/2012,7/10/2012,7/9/2012
/company/imation,Imation,software,14937500,ipo,USA,MN,Minneapolis,oakdale,1,NULL,1/28/2013,1/28/2013,10/5/2011
/company/imbera-electronics,Imbera Electronics,semiconductor,15000000,unknown,USA,FL,Melbourne,melbourne,1,NULL,4/13/2009,4/13/2009,NULL
/company/imedexchange,IMedExchange,web,2624000,unknown,USA,WA,Seattle,seattle,2,1/1/2007,6/17/2008,11/6/2009,9/1/2007
/company/imedicare,iMedicare,software,20000,unknown,USA,NC,Charlotte,charlotte,1,1/12/2012,1/14/2013,1/14/2013,NULL
/company/imedx,iMedX,biotech,3450000,unknown,USA,CT,Shelton,shelton,2,NULL,1/12/2011,10/6/2011,NULL
/company/imeem,imeem,games_video,24750000,acquired,USA,CA,SF Bay,san francisco,5,11/1/2003,9/1/2004,8/1/2009,11/10/2010
/company/imemories,iMemories,games_video,8100000,unknown,USA,AZ,Phoenix,scottsdale,2,1/1/2006,8/11/2009,5/15/2013,9/24/2010
/company/immersive-labs,IMRSV,software,1878000,unknown,USA,NY,New York,new york,5,12/30/2010,1/1/2011,10/25/2012,1/1/2013
/company/immi,Integrated Media Measurement (IMMI),advertising,25000000,acquired,USA,CA,SF Bay,san mateo,1,NULL,1/25/2008,1/25/2008,4/1/2007
/company/immumetrix,ImmuMetrix,biotech,6384353,unknown,USA,CA,SF Bay,palo alto,1,1/1/2010,4/10/2013,4/10/2013,NULL
/company/immune-design,Immune Design,biotech,50000000,unknown,USA,WA,Seattle,seattle,2,NULL,7/7/2008,7/26/2010,NULL
/company/immunet-corporation,Immunet Corporation,security,2000000,acquired,USA,CA,SF Bay,palo alto,1,7/1/2008,11/1/2009,11/1/2009,11/5/2009
/company/immunetics,Immunetics,biotech,7229000,unknown,USA,MA,Boston,boston,4,1/1/1987,5/3/2011,9/10/2012,NULL
/company/immunetrics,Immunetrics,software,150000,unknown,USA,PA,Pittsburg,pittsburgh,1,NULL,4/11/2006,4/11/2006,NULL
/company/immuneworks,ImmuneWorks,biotech,300000,unknown,USA,IN,Indianapolis,indianapolis,1,1/1/2006,10/30/2007,10/30/2007,NULL
/company/immunogen,ImmunoGen,biotech,26000000,unknown,USA,MA,Boston,waltham,4,1/1/1981,6/15/2011,12/20/2011,11/3/2011
/company/immunologix,Immunologix,biotech,200000,acquired,USA,SC,Charleston,charleston,1,9/28/2008,3/12/2010,3/12/2010,NULL
/company/immunome,Immunome,biotech,445000,unknown,USA,PA,Philadelphia,wynnewood,1,NULL,2/20/2013,2/20/2013,NULL
/company/immunomic-therapeutics,Immunomic Therapeutics,biotech,2217000,unknown,USA,PA,Philadelphia,lancaster,2,1/1/2005,3/28/2010,6/12/2013,NULL
/company/immusant,ImmusanT,biotech,20000000,unknown,USA,MA,Boston,cambridge,1,NULL,12/13/2011,12/13/2011,NULL
/company/immusoft,Immusoft,biotech,350000,unknown,USA,WA,Seattle,seattle,1,NULL,4/21/2012,4/21/2012,NULL
/company/immuven,ImmuVen,biotech,1680000,unknown,USA,IL,Champaign,champaign,1,NULL,5/1/2012,5/1/2012,NULL
/company/imove,iMove,hardware,4250000,unknown,USA,OR,Portland,portland,1,NULL,6/4/2008,6/4/2008,NULL
/company/impact-driven,Impact Driven,enterprise,35000,unknown,USA,CO,Denver,boulder,1,1/1/2013,5/7/2013,5/7/2013,NULL
/company/impact-engine,Impact Engine,advertising,3200000,unknown,USA,CA,San Diego,la jolla,1,3/1/2000,7/1/2007,7/1/2007,6/22/2012
/company/impact-radius,Impact Radius,advertising,6000000,unknown,USA,CA,Santa Barbara,santa barbara,1,1/1/2008,1/14/2010,1/14/2010,10/1/2012
/company/impact-solutions-consulting,Impact Solutions Consulting,consulting,4500000,unknown,USA,GA,Atlanta,kennesaw,1,NULL,2/7/2011,2/7/2011,NULL
/company/impactgames,ImpactGames,games_video,250000,unknown,USA,PA,Pittsburg,pittsburgh,2,NULL,10/25/2007,3/7/2008,NULL
/company/impactrx,ImpactRx,other,1200000,acquired,USA,NJ,Mount Laurel,mount laurel,1,1/1/2000,1/11/2010,1/11/2010,NULL
/company/impedance-cardiology-systems,Impedance Cardiology Systems,biotech,5000000,unknown,USA,CA,SF Bay,menlo park,1,NULL,11/29/2006,11/29/2006,NULL
/company/impel-neuropharma,Impel NeuroPharma,biotech,500000,unknown,USA,WA,Seattle,seattle,1,NULL,10/21/2011,10/21/2011,NULL
/company/impermium,Impermium,web,9000000,unknown,USA,CA,SF Bay,redwood city,2,1/1/2010,6/27/2011,11/17/2011,8/31/2011
/company/imperva,Imperva,software,37000000,unknown,USA,CA,SF Bay,redwood city,2,1/1/2002,5/17/2006,4/8/2008,9/1/2010
/company/impeva,Impeva,software,10000000,unknown,USA,CA,SF Bay,mountain view,1,1/1/2004,11/3/2008,11/3/2008,NULL
/company/impinj,Impinj,semiconductor,80500000,unknown,USA,WA,Seattle,seattle,4,1/1/2000,12/16/2005,7/26/2012,NULL
/company/implicit-monitoring-solutions,Implicit Monitoring Solutions,software,25000000,unknown,USA,TX,Dallas,dallas,1,NULL,6/19/2006,6/19/2006,NULL
/company/impress-software-solutions,Impress Software Solutions,software,10000000,unknown,USA,MA,Boston,waltham,1,1/1/1997,9/12/2005,9/12/2005,NULL
/company/imprivata,Imprivata,security,23910000,unknown,USA,MA,Boston,lexington,2,1/1/2002,2/6/2006,4/8/2008,1/7/2013
/company/improveit-360,Improveit! 360,software,2000000,unknown,USA,OH,Columbus,columbus,1,1/1/2000,3/13/2013,3/13/2013,NULL
/company/imshopping,IMshopping,ecommerce,4700000,unknown,USA,CA,SF Bay,santa clara,1,NULL,4/29/2009,4/29/2009,9/10/2009
/company/imt-innovative-micro-technology,IMT (Innovative Micro Technology),biotech,22000000,unknown,USA,CA,Santa Barbara,santa barbara,2,NULL,1/1/2002,1/1/2005,NULL
/company/imthera-medical,ImThera Medical,biotech,8730002,unknown,USA,CA,San Diego,san diego,3,1/1/2004,10/5/2011,4/2/2013,7/15/2011
/company/imvu,IMVU,web,29000000,unknown,USA,CA,SF Bay,mountain view,4,1/1/2004,2/1/2006,1/22/2009,6/11/2013
/company/in2apps,in2apps,web,1700000,unknown,USA,NY,New York,new york,1,5/1/2005,1/1/2007,1/1/2007,NULL
/company/inadco,Inadco,advertising,17000000,unknown,USA,CA,SF Bay,palo alto,3,4/1/2008,1/1/2009,6/26/2013,6/26/2013
/company/inaura,Inaura,other,8500000,unknown,USA,UT,Salt Lake City,salt lake city,1,1/1/2007,1/6/2005,1/6/2005,NULL
/company/inboundwriter,InboundWriter,NULL,2500000,unknown,USA,CA,SF Bay,san mateo,1,5/17/2011,11/16/2012,11/16/2012,1/1/2010
/company/incelldx,IncellDx,biotech,3000000,unknown,USA,CA,SF Bay,menlo park,1,NULL,6/17/2010,6/17/2010,NULL
/company/incentient,Incentient,software,2822916,unknown,USA,NY,Plainview,plainview,2,1/1/2008,12/21/2012,4/1/2013,NULL
/company/incentive-targeting,Incentive Targeting,public_relations,3980000,acquired,USA,MA,Boston,cambridge,2,2/7/2007,5/4/2010,10/5/2011,7/28/2011
/company/incident-technologies,Incident Technologies,hardware,745000,unknown,USA,CA,SF Bay,santa clara,1,6/1/2009,11/1/2011,11/1/2011,2/16/2013
/company/incinerator-studios,Playdek,mobile,5355000,unknown,USA,CA,San Diego,carlsbad,3,6/1/2011,9/9/2011,3/28/2013,NULL
/company/incipient-inc,Incipient,software,83700000,unknown,USA,MA,Boston,waltham,4,1/1/2001,1/21/2005,2/20/2008,2/1/2007
/company/incitor,Incitor,cleantech,1500000,unknown,USA,NM,Albuquerque,albuquerque,1,1/1/2007,6/12/2012,6/12/2012,NULL
/company/incline-therapeutics,Incline Therapeutics,biotech,43000000,acquired,USA,CA,SF Bay,redwood city,1,1/1/2010,6/28/2010,6/28/2010,NULL
/company/incoming-media,Incoming Media,mobile,1100000,unknown,USA,CA,SF Bay,palo alto,1,1/1/2011,3/19/2013,3/19/2013,1/1/2011
/company/incontact,inContact,software,8399999,ipo,USA,UT,Salt Lake City,midvale,1,1/1/1997,12/30/2009,12/30/2009,4/1/2013
/company/incontext-solutions,InContext Solutions,other,1500000,unknown,USA,NM,New Brighton,new brighton,1,1/1/2009,12/8/2011,12/8/2011,12/31/2011
/company/increo-solutions,Increo Solutions,enterprise,500000,acquired,USA,CA,SF Bay,mountain view,1,3/1/2008,5/1/2008,5/1/2008,NULL
/company/incrowd,InCrowd,other,2200000,unknown,USA,MA,Boston,cambridge,2,10/1/2010,1/12/2012,9/5/2012,9/6/2012
/company/incube-labs,Incube Labs,biotech,30000000,unknown,USA,TX,San Antonio,san antonio,1,NULL,3/18/2013,3/18/2013,3/1/1995
/company/incuity-software,Incuity Software,software,7300000,acquired,USA,CA,Los Angeles,mission viejo,1,1/1/2004,8/10/2006,8/10/2006,NULL
/company/incytu,InCytu,NULL,1860000,unknown,USA,RI,Lincoln,lincoln,1,NULL,1/13/2012,1/13/2012,NULL
/company/indeed,Indeed,web,5000000,acquired,USA,CT,New York,stamford,1,11/1/2004,8/1/2005,8/1/2005,11/1/2012
/company/indegree,inDegree,other,250000,unknown,USA,FL,Tallahassee,tallahassee,1,4/1/2008,1/1/2008,1/1/2008,NULL
/company/independa,Independa,enterprise,8550000,unknown,USA,CA,San Diego,san diego,6,1/1/2009,9/13/2010,1/2/2013,10/1/2011
/company/indextank,IndexTank,search,1600000,acquired,USA,CA,SF Bay,san francisco,1,10/5/2009,4/18/2011,4/18/2011,NULL
/company/indicative-software,Indicative Software,software,6000000,acquired,USA,CO,Fort Collins,fort collins,1,1/1/2003,4/12/2006,4/12/2006,NULL
/company/indie-gogo,Indiegogo,web,16500000,unknown,USA,CA,SF Bay,san francisco,3,1/14/2008,2/1/2008,6/6/2012,6/6/2012
/company/indigo-identityware,Indigo Identityware,security,1275000,unknown,USA,MN,Minneapolis,chanhassen,1,1/1/2009,2/11/2010,2/11/2010,3/31/2010
/company/indinero,inDinero,web,1217000,unknown,USA,CA,SF Bay,san francisco,2,1/1/2009,6/1/2010,9/10/2010,4/1/2012
/company/individual-digital,Individual Digital,advertising,1215000,unknown,USA,NY,New York,new york,1,1/1/2009,12/28/2009,12/28/2009,NULL
/company/indow-windows,Indow Windows,NULL,1300000,unknown,USA,OR,Portland,portland,1,1/1/2010,6/12/2012,6/12/2012,NULL
/company/industrious-kid,Industrious Kid,NULL,8500000,unknown,USA,CA,SF Bay,oakland,1,1/1/2005,3/16/2006,3/16/2006,NULL
/company/industry-dive,Industry Dive,mobile,500000,unknown,USA,DC,Washington DC,washington,1,1/1/2011,5/8/2013,5/8/2013,NULL
/company/industrytrader-com,IndustryTrader.com,other,250000,unknown,USA,CA,Los Angeles,burbank,1,1/1/2009,4/6/2009,4/6/2009,NULL
/company/indyarocks,Indyarocks,games_video,1000000,unknown,USA,CA,SF Bay,san jose,1,6/21/2007,11/15/2008,11/15/2008,11/28/2011
/company/indygeek,IndyGeek,hardware,7100,unknown,USA,IN,Indianapolis,indianapolis,3,10/30/2009,4/1/2009,1/1/2010,3/31/2011
/company/ineda-systems,Ineda Systems,other,9049999,unknown,USA,CA,SF Bay,santa clara,1,NULL,4/26/2013,4/26/2013,NULL
/company/inentec,InEnTec,cleantech,4945644,unknown,USA,OR,Eugene,bend,3,NULL,9/4/2009,12/18/2009,NULL
/company/ineomarketing,iNeoMarketing,software,400000,unknown,USA,VA,Washington DC,herndon,1,NULL,11/28/2006,11/28/2006,NULL
/company/infacare-pharmaceuticals,InfaCare Pharmaceutical,biotech,3556876,unknown,USA,PA,Philadelphia,trevose,1,1/1/2005,3/20/2013,3/20/2013,1/1/2006
/company/infectious,Infectious,web,750000,unknown,USA,CA,SF Bay,san francisco,1,1/1/2007,1/1/2007,1/1/2007,2/24/2010
/company/infer,Infer,enterprise,10000000,unknown,USA,CA,SF Bay,palo alto,1,1/1/2010,4/23/2013,4/23/2013,NULL
/company/infina-connect-healthcare-systems,Infina Connect Healthcare Systems,software,1200000,unknown,USA,NC,Raleigh-Durham,cary,1,12/1/2010,8/1/2011,8/1/2011,9/1/2011
/company/infineta-systems,Infineta Systems,software,30000000,unknown,USA,CA,SF Bay,san jose,2,1/1/2008,5/7/2010,6/6/2011,5/1/2011
/company/infinetics,Infinetics,software,1300000,unknown,USA,MA,Boston,boston,4,1/1/2009,1/11/2010,1/7/2013,NULL
/company/infinia,Infinia,cleantech,101675000,unknown,USA,UT,Salt Lake City,ogden,9,1/1/1985,1/1/2006,5/8/2013,9/30/2008
/company/infinio,Infinio,software,12000000,unknown,USA,MA,Boston,cambridge,2,1/1/2011,1/1/2012,2/12/2013,5/7/2013
/company/infinite-power-solutions,Infinite Power Solutions,cleantech,50574076,unknown,USA,CO,Denver,littleton,7,1/1/2001,11/13/2006,5/7/2013,7/8/2010
/company/infinity-learning-solutions,DigitalChalk,software,1400000,unknown,USA,NC,Asheville,asheville,1,9/26/2006,1/26/2007,1/26/2007,1/1/2007
/company/infinity-pharmaceuticals,Infinity Pharmaceuticals,biotech,77500000,unknown,USA,MA,Boston,cambridge,2,1/1/2001,11/29/2011,7/19/2012,7/18/2012
